QUEST_LV_0100_20150317_000001	Sentinel
QUEST_LV_0100_20150317_000201	Hmm, perkiraanku adalah bahwa para demon kembali bangkit dan mengendalikan para Vubbes.{nl} Mimpi bishop dan Legenda Cunningham... saya rasa itu merupakan suatu tanda bahwa ada sesuatu yang{nl}besar akan terjadi.{nl}
QUEST_LV_0100_20150317_000202	Hanya the Goddess yang tahu kalau sudah tidak ada lagi harapan.{nl} 
QUEST_LV_0100_20150317_000203	The purifier dapat diperbaiki dengan mudah oleh satu orang saja, tapi mungkin akan sulit untuk mencari Bagian bagianya saja.{nl}jika itu terjadi,  gunakan compass yang ku berikan kepadamu.{nl} 
QUEST_LV_0100_20150317_000204	baiklah kalau begitu ada hal yang perlu kukerjakan terlenih dahulu jadi aku akan bertemu dengamu di Galery ke 3.{nl} aku berharap kamu sukses di peperangan atas nama The Goddess.
QUEST_LV_0100_20150317_000205	Jika kamu dapar memperbaiki the purifier, gunakanlah compass yang au berikan kepadamu.{nl} kamu akan bisa mencari jalan.
QUEST_LV_0100_20150317_000206	Village Aunt
QUEST_LV_0100_20150317_000207	Apa kamu datang untuk menyelamatkan kami? Benarkan?
QUEST_LV_0100_20150317_000208	Okay, kita akan baik - baik saja sekarang.
QUEST_LV_0100_20150317_000209	Village Girl
QUEST_LV_0100_20150317_000210	Tolong kami, kami mohon..
QUEST_LV_0100_20150317_000211	Tolong lepaskan aku. Kumohon..
QUEST_LV_0100_20150317_000212	Mr. Juan
QUEST_LV_0100_20150317_000213	aku merasa sangat marah keika Vubbes menghancurkan kampung halaman ku. {nl} itulah kenapa aku ingin membantu kalian melawan Vubbes.
QUEST_LV_0100_20150317_000214	aku sudah ingin pergi dari sini jika ini bukan kampung halamanku.{nl} diblahan bumi mana yang memiliki Vubbes yang tersembunyi sebelum merangkak keluar.
QUEST_LV_0100_20150317_000215	Pharmacist lady
QUEST_LV_0100_20150317_000216	terima kasih untuk terakhir kali {nl} tanpa mu, aku tidak akan pernah mendapatkan bahan bahan itu..
QUEST_LV_0100_20150317_000217	Bagaimanapun aku berpikir apakah orang yang dikirim oleh Goddess adalah anda.{nl} Diantara para Savior yang pernah kulihat, Kamu adalah orang yang paling pengampun.
QUEST_LV_0100_20150317_000218	Soldier Jays
QUEST_LV_0100_20150317_000219	aku akan melindungi desa ini demi teman teman ku yang telah gugur
QUEST_LV_0100_20150317_000220	bahkan jika dunia berubah, akutidak akan pernah melupakn The Vubbes.
QUEST_LV_0100_20150317_000221	Soldier Edgar
QUEST_LV_0100_20150317_000222	ini adalah rations yang kamu kumpulkan dari East forest.{nl} kami tidak akan, pernah kehilangan mereka lagi. 
QUEST_LV_0100_20150317_000223	karena kamum, aku menemukan banyak.{nl} aku senang.
QUEST_LV_0100_20150317_000224	Knight Commander Uska
QUEST_LV_0100_20150317_000225	Apakah ini sisa sisa dari Salvation?{nl} bagi hanya terlihat seperti Old Statue.
QUEST_LV_0100_20150317_000226	Cobalah bertanya pada Miner Village Major jalan menuju ke Leaf Veil Plateau.{nl} Saya akan mengirimkan pesan terlebih dahulu kepada Paladin Master.{nl} Semoga berkat Goddess selalu bersamamu.
QUEST_LV_0100_20150317_000227	kamu lebih baik bertanya kepada Master Bokor tentang slate.{nl} dia hidup di akhir dari Klaipeda residential area pergilah dan kunjungi dia,
QUEST_LV_0100_20150317_000228	Gunakanlah waktu yang diberikan dengan efektif.{nl} Siapapun itu tidak dapat mengetahui akan masa depan dirinya sendiri. 
QUEST_LV_0100_20150317_000229	Akhirnya kamu sampai juga.{nl}apa yang Master bokor katakan kepadamu? 
QUEST_LV_0100_20150317_000230	Aku penasaran akan gadis kecil itu yang melepaskan segel ini.{nl} Padahal ini adalah bukan segel yang dapat dilepaskan dengan mudah.
QUEST_LV_0100_20150317_000231	Jika master Bokor berkata kepadamu aku ingin mengetahuinya…{nl}aku bisa memikirkan tempatnya.{nl} 
QUEST_LV_0100_20150317_000232	Taman yang berada di bukit seperti perkataan deewi, sepertinya tidak salah lagi adalah dataran Leaf Veil Plateau.{nl} Yang kudengar, Paladin master telah datang ke tempat itu untuk membuat pakta.
QUEST_LV_0100_20150317_000233	Miner's Village Mayor
QUEST_LV_0100_20150317_000234	Selamat datang, apakah kamu penyelamat kota kami. {nl}
QUEST_LV_0100_20150317_000235	Leaf Veil Plateau.{nl}dapat dicapai dengan turun ke arah bawah dari tengah Twin Bridge pada Silver Stream Gorge.{nl}jika masuk ke sebelah kanan pada Silver Stream Gorge, maka dapat pergi ke Leaf Veil Plateau.
QUEST_LV_0100_20150317_000236	Jadi ini adalah berkah Goddess Laima dan kita harus mengumpulkan semuanyauntuk The Goddess untuk menggembalikan kekuatan mereka?{nl} itu sungguh luar biasa.
QUEST_LV_0100_20150317_000237	Oh, tolong jangan tunjukan Fakta tentang Savior sudah ditemukan kecuali jika benar benar dibutuhkan. {nl} hanya dapat membuat kebingungan jika rumor disebarkan.
QUEST_LV_0100_20150317_000238	Ah!yang kamu maksud itu report…{nl} pertama - tama. Siaulagos itu melakukan hal yang aneh ke Supply.{nl} setelah beberapa waktu. Mereka berlarian ketika Sparnas datang.{nl} 
QUEST_LV_0100_20150317_000239	Aku telah menemukan siaulagos itu ketika meraka berlari, aku memburu mereka di medan perang…{nl]Ya…seperti yang kamu lihat, aku kehilangan. Maksudku laporannya.{nl} mereka kurang ajar bukan?
QUEST_LV_0100_20150317_000240	Kapan kamu akan menemukan report itu, tolong berikan kepada luders secepatnya.{nl} aku merasa sangat lelah memikirkan apa yang mereka lakukan kepada Supply kita.
QUEST_LV_0100_20150317_000241	Ya ketika aku melihat laporan Moody, aku merasa percaya diri sekarang.{nl} kemungkinan mereka menaruh sesuatu  di dalam Supply kita untuk memancing Sparnas.{nl} seperti Old grains yang dapat membuat burung menjadi gila.
QUEST_LV_0100_20150317_000242	Ada prajurit yang berpatroli ditempat dimana ditemukan paket curian yang beiris Siaulambs.{nl} bagaimana kalau kita curi kembali.{nl} kita tidaklah lemah seperti yang mereka kira.
QUEST_LV_0100_20150317_000243	Kamu harusnya melawan api dengan api.{nl} kami akan terus menyerang sampai mereka sadar bahwa mereka telah membuat kesalahan.
QUEST_LV_0100_20150317_000244	kita tidak akan menderita lagi.{nl} terima kasih untuk usahamu.
QUEST_LV_0100_20150317_000245	Ini pasti Ziedo Pond.{nl}aku mendengar bahwa ada banyak Siaulambs disana jadi berhati hatilah.
QUEST_LV_0100_20150317_000246	Aku tidak begitu tahu tentang mimpi sang Bishop. {nl} Maaf, aku tidak bisa membantu.
QUEST_LV_0100_20150317_000247	Klaipeda Guard Captain
QUEST_LV_0100_20150317_000248	Silahkan ke Klaipeda. {nl} Commander Uska menunggumu di Klaipeda. {nl} Aku dengar bishop juga bermimpi tentang Goddess... Sepertinya itu saling berhubungan.
QUEST_LV_0100_20150317_000249	Klaipeda Guard
QUEST_LV_0100_20150317_000250	Terima kasih untuk bisa datang kesini.{nl} jika banyak masih tersisa bahkan setelah Sir Titas ditangani sendiri , dapat Kamu bayangkan bagaimana hal itu sebelumnya?
QUEST_LV_0100_20150317_000251	Mercenary Tobi
QUEST_LV_0100_20150317_000252	Apakah kamu mau melakukan sedikit tugas?{nl} aku sudah mengetahuinya jadi sulit untukku melakukannya.
QUEST_LV_0100_20150317_000253	jika kamu tidak menginginkannya, kamu tidak perlu melakukannya.{nl} masih ada banyak orang yang dapat melakukannya.
QUEST_LV_0100_20150317_000254	Bagus.{nl} kamu menggunakan kemampuan tremendous
QUEST_LV_0100_20150317_000255	Ini sangat luar biasa bila diperlihatkan.{nl} Bahkan jika kita mempertimbangkan fakta bahwa raja besar menghabiskan semua asetnya pada bangunan makam kerajaan , jumlah masukannya pun masih banyak.
QUEST_LV_0100_20150317_000256	Hey kamu.alat itu tidak dijinkan. {nl}  pasti ada disekitar sini.{nl} 
QUEST_LV_0100_20150317_000257	Okay. Bawakan aku beberapa bukti dari orang orang yang membuat counterfeit. {nl} lakukan apa saja untuk  mendapatkannya.
QUEST_LV_0100_20150317_000258	Aku sedang mencari bukti dari artifacts forgery.{nl} hal pertama yang perlu kamu lakukan adalah menggumpulkan alat alat yang diperlukan untuk menggali. 
QUEST_LV_0100_20150317_000259	Sudah pasti anda harus memperlihatkan kemampuan.{nl} Hal itu bisa dibuktikan cukup dengan membunuh Desert Chupacabra atau Zinute.
QUEST_LV_0100_20150317_000260	Supply Officer
QUEST_LV_0100_20150317_000261	Terima kasih atas bantuanmu. {nl} Sepertinya ini cukup. {nl}
QUEST_LV_0100_20150317_000262	)}{nl}Jika kau luang, tolong sampaikan perintah pertemuan kepada para pasukan kami.{nl} Kalau tidak berminat, alangkah baiknya jika bergegas pergi ke Klaipeda saja.
QUEST_LV_0100_20150317_000263	Scout
QUEST_LV_0100_20150317_000264	Karena berbahaya, Segeralah kembali.{nl} Kepa akan segera datang menyergap.
QUEST_LV_0100_20150317_000265	Oh, kamu yang membawa pesan. {nl} Sepertinya takdir mempertemukan kita, aku akan memberikanmu informasi yang penting.
QUEST_LV_0100_20150317_000266	Wah, anda katanya datang untuk menyampaikan perintah pertemuan?{nl} Tolong kembali lagi jika kau menemukan Paket barang yang hilang.
QUEST_LV_0100_20150317_000267	Apakah Koper - koper itu sudah siap?{nl} aku tidak bisa pulang tanpa itu.
QUEST_LV_0100_20150317_000268	Kembalilah, Ini berbahaya. {nl} Sekumpulan Kepa menuju kemari.
QUEST_LV_0100_20150317_000269	Jika kamu berjalan ke arah utara, kamu dapat menemukan search scout. {nl} Kalau begitu, semoga beruntung ya.
QUEST_LV_0100_20150317_000270	Laimonas
QUEST_LV_0100_20150317_000271	Apakah kau pernah memberi penghormatan kepada Goddess Statue?{nl} Jika belum pernah, cobalah lakukan sesekali.
QUEST_LV_0100_20150317_000272	Tergantung dari Goddess yang mana. {nl} Coba jalan lurus ke arah kanan.{nl} Disana ada Statue of Goddess Zemyna coba rasakan blessing darinya kepadamu.
QUEST_LV_0100_20150317_000273	Aku mengkhawatirkan para monster apakah Para Monster akan melukai Goddess Statue atau tidak.
QUEST_LV_0100_20150317_000274	Aku lega mendengar kabar tentang keadaan patung itu. {nl} Sepertinya monster tahu dan takut akan Goddess. {nl}
QUEST_LV_0100_20150317_000275	Turun dan lewati Shadow Forest Road maka kamu akan sampai ke Klaipeda. {nl} Baiklah, Semoga blessings of Goddess memberkatimu
QUEST_LV_0100_20150317_000276	Tolong bantu aku jika kamu mau ke Klaipeda. {nl} Sangat sulit pulang pergi ke Kalipeda karena Infro Rocktors belakangan ini.
QUEST_LV_0100_20150317_000277	Mungkin dengan merawat Statues akan membuat Goddess  kembali pada kita...
QUEST_LV_0100_20150317_000278	Ikutilah jalan sebelah kiri dari Crossroad Camp.{nl}{-scp SCR_DIALOG_NPC_ANIM(
QUEST_LV_0100_20150317_000279	)}Setelah itu kamu akan bertemu prajurit.
QUEST_LV_0100_20150317_000280	)}Baiklah, kerja bagus.{nl}Kamu bisa segera ke Klaipeda dengan mengikuti jalur Shadow Forest Road.{nl}Jangan lupa bertemu Sir Uska.
QUEST_LV_0100_20150317_000281	Battle Commander
QUEST_LV_0100_20150317_000282	Aku akan menyuruh pengikutku untuk berkumpul. {nl} Kamu bisa kembali ke Titas dan beritahu dia.
QUEST_LV_0100_20150317_000283	Ini tidak sulit. {nl} Jika kamu tidak mau, kamu boleh pergi ke Klaipeda sekarang juga.
QUEST_LV_0100_20150317_000284	Search Scout
QUEST_LV_0100_20150317_000285	Sungguh membuat jadi kesulitan ya.{nl} Ternyata Kepa bisa membesar sampai seperti itu rupanya..
QUEST_LV_0100_20150317_000286	Bukankah seharusnya kamu pergi ke Klaipeda bukan kesini?
QUEST_LV_0100_20150317_000287	Aku sangat lega ditempatkan di Western Woods. {nl} Daripada ditempatkan di tempat lain yang lebih berbahaya.
QUEST_LV_0100_20150317_000288	Jika melihat Goddess Statue maka jangan melewatinya begitu saja, cobalah memberi penghormatan.{nl} Pastinya akan terjadi sesuatu yang baik.
QUEST_LV_0100_20150317_000289	Ini area berbahaya. Apa yang kamu lakukan disini?
QUEST_LV_0100_20150317_000290	Terima kasih atas bantuanmu. {nl} Large Kepa muncul disini.. Harus kulaporkan pada Titas.
QUEST_LV_0100_20150317_000291	Itu seharusnya bukan monster yang bisa ditemui di tempat ini, sungguh aneh.{nl} Sungguh sulit berkeliaran dengan tenang.
QUEST_LV_0100_20150317_000292	Sudah bertemu katamu?{nl}Menyulitkan ya. Saya memiliki segunung tugas loh.
QUEST_LV_0100_20150317_000293	Tolong habisi Hanaming di sekitar terlebih dahulu.{nl} Kumpulkan Flower Leaf Hanaming perlahan-lahan.
QUEST_LV_0100_20150317_000294	Meskipun ada Goddess yang muncul, Aku tidak akan pergi hingga tugasku selesai.
QUEST_LV_0100_20150317_000295	Ya. Jika sebanyak ini maka akan cukup.{nl}Ini adalah tablet yang memulihkan Stamina dalam sekejap.. Karena aku memiliki cukup banyak, ini kuberikan sebagai hadiah.{nl}
QUEST_LV_0100_20150317_000296	Stamina yang terkonsumsi karena bergerak, dapat terpulihkan dengan rest atau Tree Root Crystal.{nl} Tetapi ketika dikejar oleh monster tidak ada waktu untuk hal itu bukan?{nl} Pada saat itu tiada yang lebih berharga dibandingkan Tablet. 
QUEST_LV_0100_20150317_000297	Untung saja aku mendengar cerita itu dari para anak buahku.{nl} Sungguh bagus karena mendengar semua berakhir baik.
QUEST_LV_0100_20150317_000298	Klaipeda Resident
QUEST_LV_0100_20150317_000299	)}{nl}Menurutmu kapan Goddess akan kembali?{nl}Bahkan jika kutanyana kepada Saviors, mereka semua mengatakan bahwa mereka harus pergi ke Klaipeda..
QUEST_LV_0100_20150317_000300	Apakah kamu sang Savior? {nl} Kamu bilang Goddess hadir di mimpimu. {nl}Itu kata para prajurit disana.
QUEST_LV_0100_20150317_000301	Trooper
QUEST_LV_0100_20150317_000302	Trooper
QUEST_LV_0100_20150317_000303	Terima kasih karena sudah datang kemari. {nl}Aku Uska,. Knight-Commander yang bertanggung jawab di Siaulai dan Klaipeda.
QUEST_LV_0100_20150317_000304	Bishop juga memimpikan tentang revelation. {nl}dia memerintahkan untuk mengirim si Savior ke Crystal Mine. {nl}
QUEST_LV_0100_20150317_000305	Beritahukan aku jika kau sudah siap ke Crystal Mine. {nl} aku akan memberitahukan lokasi dan bagaimana cara untuk bisa masuk ke Crystal Mine.
QUEST_LV_0100_20150317_000306	Bishop menyuruh kita untuk mengirim Sang Savior ke Crystal Mine. {nl} Dia berkata, ini adalah perintah dari Goddess untuk melakukan hal ini.
QUEST_LV_0100_20150317_000307	Namun Miner's Village sedang berseteru dengan Vubbes {nl}dan pintu masuk hanya bisa dilalui orang tertentu saja. {nl} Aras adalah orang yang bertanggung jawab atas Eastern Woods cobalah berbicara dengan dia
QUEST_LV_0100_20150317_000308	Bukan sejak awal para monster menghilang, tetapi hal seperti ini terjadi 4 tahun lalu.{nl}Yang mengalami efek paling besar adalah monster tipe tanaman. {nl} Karena awalnya tidak ada loh.{nl}
QUEST_LV_0100_20150317_000309	Tentu saja, Beast juga termasuk. {nl} Saat melihat monster yang bergabung dengan demon, rasanya semua sudah berakhir.
QUEST_LV_0100_20150317_000310	Knight Aras
QUEST_LV_0100_20150317_000311	Apakah kamu terluka? {nl} Terima kasih sudah menyingkirkan Poata tapi kamu jangan ceroboh.
QUEST_LV_0100_20150317_000312	Kamu ingin masuk ke dalam Crystal Mine? {nl} Di Miner's Village  masih terjadi perang dengan Vubbes dan itu sangat berbahaya {nl}aku tidak bisa memberi ijin.
QUEST_LV_0100_20150317_000313	Dan juga tidak ada prajurit yang dapat membantumu. {nl} Maafkan aku sepertinya kamu harus kembali.
QUEST_LV_0100_20150317_000314	Jika kau tidak bisa mengalahkan Pokubus, Kau tidak bisa
QUEST_LV_0100_20150317_000315	Terima kasih. {nl} Jangan khawatir, Aku akan menepati janji.
QUEST_LV_0100_20150317_000316	Outpost Sentinel
QUEST_LV_0100_20150317_000317	Aku mengkhawatirkan Miner Village, tetapi aku belum bisa beristirahat karena pertarungan yang berketerusan.{nl} Jika anda menghabisi Chupacabra pada jumlah tertentu,  maka kondisi kami pun akan membaik.
QUEST_LV_0100_20150317_000318	Monster lain juga muncul saat ada Chupacabra. {nl} Miner's Village sedang bermasalah tetapi kita juga punya masalah lain yang serius.
QUEST_LV_0100_20150317_000319	Terima kasih. {nl} Itu sangat membantu kami agar bersemangat.
QUEST_LV_0100_20150317_000320	Dengan kemampuanmu yang hebat, Aku ingin meminta tolong lagi. {nl} Bisakah kamu membasmi Chupacabra yang ada di Supplyes camp juga?
QUEST_LV_0100_20150317_000321	Miner's Village sedang dalam masalah begitupula disini. {nl}Kita harus mempersiapkan rencana sebelum jumlah monster bertambah banyak..
QUEST_LV_0100_20150317_000322	Apa kamu sudah selesai? {nl} Belum pernah ada yang secepat ini.
QUEST_LV_0100_20150317_000323	Aku sedang dalam tugas mencari tahu tentang monster di East woods {nl}yang jumlahnya bertambah. {nl}Dan, aku juga penengah untuk mengirimkan suplai ke Miner's Village. {nl}
QUEST_LV_0100_20150317_000324	Ada Knight lain di luar Miner's Village tetapi.. {nl} Sejujurnya, ini bisa selesai dengan cepat tapi karena tugas dan pertempuran {nl}Sir Aras memakan waktu yang sangat panjang.
QUEST_LV_0100_20150317_000325	Karena anda berniat membantu, tolong habisi Large Gray Chupacabra.{nl} Ia merupakan salah satu otak pelaku pencurian persediaan barang.
QUEST_LV_0100_20150317_000326	Jika membunuh Chupacabra maka pasti akan muncul Large Gray Chupacabra.{nl}Kalau begitu, mohon bantuannya ya.
QUEST_LV_0100_20150317_000327	Terima kasih. {nl} Sekarang kita dapat bekerja dengan mudah.
QUEST_LV_0100_20150317_000328	Alangkah bagusnya jika mencari alasan mengapa jumlah monster di hutan ini bertambah.{nl} Saya lebih khawatir akan terputusnya persediaan barang dari Miner Village.
QUEST_LV_0100_20150317_000329	Pergerakan Weaver di area dekat sungai terlihat mencurigakan . {nl} Sepertinya mereka ingin mengambil suplai bagian Miners' Village.
QUEST_LV_0100_20150317_000330	Ini tidak seperti biasanya. {nl} Tapi kita harus merelakan suplai yang telah hilang dan bersiap untuk menjaga suplai gelombang berikutnya.
QUEST_LV_0100_20150317_000331	Terima kasih. {nl} Karena bantuan darimu, kita tidak bisa dikalahkan.
QUEST_LV_0100_20150317_000332	Tugas berikutnya adalah mencaritahu kenapa jumlah monster bertambah. {nl} Popolion memiliki jumlah yang lumayan dan mungkin kita bisa menemukan petunjuk.
QUEST_LV_0100_20150317_000333	Miners' Village sedang dalam masalah dan jika the East Woods juga terancam, kita tidak bisa menjamin keamanan Klaipeda . {nl}Kita hanya bisa berharap Klaipeda baik-baik saja.
QUEST_LV_0100_20150317_000334	Operations officer
QUEST_LV_0100_20150317_000335	Apakah Aras mengirimmu? {nl} Ini adalah bagian dari Vubbe clothing. Hmm... Mungkinkah...
QUEST_LV_0100_20150317_000336	Sepertinya Vubbes dari Miner's Village telah mencapai hutan. {nl} Mungkin ini ada hubungannya dengan jumlah monster yang meningkat. {nl}
QUEST_LV_0100_20150317_000337	Aku akan meminta Sir Aras untuk mencari Vubbes di area lain. {nl} Sementara itu, tolong periksa bagian atas.
QUEST_LV_0100_20150317_000338	Kita belum sempat memeriksa bagian atas. {nl} Tentu saja, nanti kita akan mengirim prajurit ke sana {nl}namun karena ini sangat penting , aku butuh bantuan darimu.
QUEST_LV_0100_20150317_000339	Kamu melihat Vubbe fighter tapi kehilangannya? {nl} Kami juga mendapat laporan bahwa Vubbe fighter muncul di area bawah. {nl}
QUEST_LV_0100_20150317_000340	Pertama, bicara pada search scout di lower bridge of Bulvjes. {nl} Ini bisa menjadi perkara jika kita kehilangan Vubbe fighter.
QUEST_LV_0100_20150317_000341	Jadi Vubbe Fighter adalah penyebab bertambahnya jumlah monster. {nl} Tolong cari tahu ada berapa banyak Vubbe Fighter disekitar. {nl}
QUEST_LV_0100_20150317_000342	Dalam situasi begini, masuk akal jika monster di perintah oleh Vubbe Fighter. {nl} Tapi sebenarnya, kamu tidak ingin percaya ini nyata kan.
