SKILL_20150317_000001	Attack
SKILL_20150317_000379	[Mallardu] Physical, Strike, Elemen Earth Attack
SKILL_20150317_000380	[Mallardu] Physical, Strike, Elemen Earth Heal wind
SKILL_20150317_000381	[Grummer] Physical, Strike, Elemen Poison, Attack
SKILL_20150317_000382	[Hummingbird] Physical, Pierce, Elemen Poison Attack
SKILL_20150317_000383	[Leafly] Physical, Slash, Elemen Lightning, Attack
SKILL_20150317_000384	[Desert Chupacabra] Buff, Magic, Hide HP restoration
SKILL_20150317_000385	[Desert Chupacabra] Physical, Strike, Elemen Earth Attack
SKILL_20150317_000386	[Chromadog] Physical, Strike, Elemen Fire Attack
SKILL_20150317_000387	[Seedmia] Physical, Strike, Elemen Poison, Attack
SKILL_20150317_000388	[Seedmia] Physical, Strike, Elemen Poison, 1 Range Attack
SKILL_20150317_000389	[Glock] Physical, Slash, Elemen Dark Attack
SKILL_20150317_000390	[Glock] Magic, Magic, Elemen Dark Attack
SKILL_20150317_000391	[Wupent] Physical, Slash, Elemen Ice Attack Ice Debuff
SKILL_20150317_000392	[Wupent] Physical, Slash, Elemen Ice Attack
SKILL_20150317_000393	[Rodelin] Physical, Slash, Elemen Dark Attack
SKILL_20150317_000394	[Rodelin] Physical, Slash, Elemen Dark Straight Range Attack
SKILL_20150317_000395	[Rodelin] Physical, Slash, Elemen Dark Round Target
SKILL_20150317_000396	[Glizardon] Physical, Slash, Elemen Dark Attack 2 kali,
SKILL_20150317_000397	[Glizardon] Physical, Slash, Elemen Dark Heal Wind Attack 4 kali
SKILL_20150317_000398	[Glizardon] Physical, Slash, Elemen Dark Smash Attack
SKILL_20150317_000399	[Coliers] Physical, Strike, Elemen Dark Attack
SKILL_20150317_000400	[Red Loxodon] Physical, Strike, Elemen Fire Attack
SKILL_20150317_000401	[Beeteros] Physical, Strike, Elemen Poison Attack
SKILL_20150317_000402	[Mentiwood] Physical, Slash, Elemen Lightning Attack
SKILL_20150317_000403	[Mentiwood] Physical, Slash, Elemen Lightning Two-hand Attack
SKILL_20150317_000404	[Egnome] Magic, Magic, Elemen Lightning Attack 2 kali
SKILL_20150317_000405	[Egnome] Magic, Magic, Elemen Lightning Fall Attack
SKILL_20150317_000406	[Beetow] Physical, Slash, Elemen Lightning Attack
SKILL_20150317_000407	[Beetow] Physical, Slash, Elemen Lightning
SKILL_20150317_000408	[Pawndel] Physical, Slash, Elemen Dark Attack
SKILL_20150317_000409	[Pawndel] Physical, Slash, Elemen Dark Attack 3 kali
SKILL_20150317_000410	[Carcashu] Physical, Strike, Elemen Poison Attack
SKILL_20150317_000411	[Carcashu] Physical, Strike, Elemen Poison Attack 4 kali
SKILL_20150317_000412	[Black Maize] Physical, Strike, Elemen Poison
SKILL_20150317_000413	[Firent] Physical, Elemen Earth, Hit Attack
SKILL_20150317_000414	[Firent]
SKILL_20150317_000415	[Specter Monarch]
SKILL_20150317_000416	[Golem] Continuous Attack, Right
SKILL_20150317_000417	[Golem] Continuous Attack, Left
SKILL_20150317_000418	[Golem] Light Smash
SKILL_20150317_000419	[Golem] Smash
SKILL_20150317_000420	[Golem] Roar
SKILL_20150317_000421	[Firent] Use Transforce Buff
SKILL_20150317_000422	[Velwriggler] Physical, Slash, Elemen Poison Attack
SKILL_20150317_000423	[Lichenclops] Physical, Slash, Elemen Poison Attack
SKILL_20150317_000424	[Dumaro] Physical, Slash, Elemen Poison Attack
SKILL_20150317_000425	[Ticen] Physical, Pierce, Elemen Dark Attack
SKILL_20150317_000426	[Tucen] Physical, Strike, Elemen Poison Attack
SKILL_20150317_000427	[Siaulamb Warrior] Physical, Slash, Elemen Poison Attack
SKILL_20150317_000428	[Siaulamb Lagoon] Physical, Strike, Elemen Poison Attack
SKILL_20150317_000429	[Siaulamb Shaman] Physical, Strike, Elemen Poison Attack
SKILL_20150317_000430	[Minivern] Physical, Strike, Elemen Ice Attack
SKILL_20150317_000431	[Cronewt] Physical, Strike, Elemen Poison Attack
SKILL_20150317_000432	[Infrohoglan] Physical, Strike, Elemen Poison Attack
SKILL_20150317_000433	[Colistump] Physical, Strike, Elemen Lightning Attack
SKILL_20150317_000434	[Lapasape] Physical, Slash, Elemen Poison Attack
SKILL_20150317_000435	[Infroblud] Physical, Strike, Elemen Poison Attack
SKILL_20150317_000436	[Leaf Bug] 1 hit Physical, Elemen Earth, Strike
SKILL_20150317_000437	[Hanaming] 1 hit Physical, Elemen Earth, Strike
SKILL_20150317_000438	[Crystal Spider] 1 hit Physical, Elemen Ice, Pierce
SKILL_20150317_000439	[Gray Jukopus] 1 hit Magic, Elemen Ice, Strike
SKILL_20150317_000440	[Gray Pokubu]
SKILL_20150317_000441	[Red Vubbe Archer] Range, Pierce, Elemen Fire Attack
SKILL_20150317_000442	[Red Fisherman] 1 hit, Physical, Strike, Elemen Fire
SKILL_20150317_000443	[Red Fisherman] Magic, Buff, Aggressor Buff Skill
SKILL_20150317_000444	[Simorph] Physical, Elemen Earth, Strike,
SKILL_20150317_000445	[Duckey] Physical, Strike, Elemen Fire Attack
SKILL_20150317_000446	[Yognome] Magic, Magic, Elemen Lightning Attack
SKILL_20150317_000447	[Pawnd] Physical, Range, Elemen Dark Attack
SKILL_20150317_000448	[Pendinmire]
SKILL_20150317_000449	[Brown Zigri] Physical, Slash, Elemen Earth Attack
SKILL_20150317_000450	[Brown Zigri] Physical, Slash, Elemen Earth Attack 2 kali
SKILL_20150317_000451	[Black Zigri] Physical, Slash, Elemen Dark Attack
SKILL_20150317_000452	[Black Zigri] Physical, Slash, Elemen Dark Attack 2 kali
SKILL_20150317_000453	[Blin] Physical, Strike, Elemen Dark Attack
SKILL_20150317_000454	[Zinutekas] Physical, Pierce, Elemen Earth Attack
SKILL_20150317_000455	[Zinutekas] Physical, Pierce, Elemen Earth Attack 2 kali
SKILL_20150317_000456	[Red Griba] Physical, Strike, Elemen Fire Attack
SKILL_20150317_000457	[Red Griba] Physical, Strike, Elemen Fire Attack 2 kali
SKILL_20150317_000458	[Red Old Kepa] Physical, Strike, Elemen Fire Attack
SKILL_20150317_000459	[Black Rafflesia] Range, Magic, Elemen Dark Range Shoot
SKILL_20150317_000460	[Black Rafflesia] Physical, Magic, Elemen Dark Attack
SKILL_20150317_000461	[Red Infrorocktor] Physical, Strike, Elemen Fire Attack
SKILL_20150317_000462	[Red Infrorocktor] Magic, Buff Meningkatkan Block
SKILL_20150317_000463	[Green Ellom] Physical, Strike, Elemen Poison Attack
SKILL_20150317_000464	[Pokuborn] Physical, Pierce, Elemen Poison Attack
SKILL_20150317_000465	[Pokuborn] Physical, Pierce, Elemen Lightning Attack
SKILL_20150317_000466	[Vubbe Chaser] Physical, Pierce, Elemen Dark Attack 2 kali
SKILL_20150317_000467	[Vubbe Chaser] Physical, Pierce, Elemen Dark, 5? Attack
SKILL_20150317_000468	[Shaman Doll] Physical, Pierce, Elemen Dark Attack
SKILL_20150317_000469	[Green Drake] Physical, Strike, Elemen Poison Attack
SKILL_20150317_000470	[Green Drake] Magic, Magic, Elemen Poison Attack
SKILL_20150317_000471	[Black Drake] Physical, Strike, Elemen Dark Attack
SKILL_20150317_000472	[Black Drake] Magic, Magic, Elemen Dark Attack
SKILL_20150317_000473	[Vubbe Warrior] Physical, Slash, Elemen Dark Attack
SKILL_20150317_000474	[Blue Puragi] Physical, Strike, Elemen Ice Attack
SKILL_20150317_000475	[Red Vubbe Thief] Physical, Pierce, Elemen Fire Attack 1 kali
SKILL_20150317_000476	[Black Big Gribaru] Physical, Strike, Elemen Dark Attack
SKILL_20150317_000477	[Black Big Gribaru] Magic, Magic, Elemen Dark Attack
SKILL_20150317_000478	[Black Desmodus] Physical, Pierce, Elemen Dark Attack
SKILL_20150317_000479	[Rubblem] Physical, Strike, Elemen Earth Attack
SKILL_20150317_000480	[Matsum] Magic, Strike, Elemen Fire. Fire ball Summon
SKILL_20150317_000481	[Pawndel] Physical, Slash, Elemen Dark Attack 2 kali
SKILL_20150317_000482	[Dionia] Physical Non-Elemen Strike
SKILL_20150317_000483	[Dionia] Magic Elemen Poison Strike
SKILL_20150317_000484	[Bearkaras] Physical Elemen Earth Strike
SKILL_20150317_000485	[Bearkaras] Physical Elemen Earth Slash
SKILL_20150317_000486	[Abomination] Physical Non-Elemen Strike
SKILL_20150317_000487	[Abomination] Magic Non-Elemen Magic
SKILL_20150317_000488	[Dazzled Specter] Physical Elemen Dark Magic
SKILL_20150317_000489	[Rikaus] Physical Non-Elemen Strike
SKILL_20150317_000490	[Rikaus] Physical Elemen Dark Strike
SKILL_20150317_000491	[Bramble] Physical Non-Elemen Strike
SKILL_20150317_000492	[Bramble] Physical Non-Elemen Pierce
SKILL_20150317_000493	[Molich] Physical Elemen Dark Strike
SKILL_20150317_000494	[Molich] Magic Elemen Dark Magic
SKILL_20150317_000495	[Sequoia] Physical Non-Elemen Strike
SKILL_20150317_000496	[Sequoia] Physical Elemen Fire Strike
SKILL_20150317_000497	[Sequoia] Magic Elemen Fire Magic
SKILL_20150317_000498	[Rikaus] Magic Elemen Dark Magic
SKILL_20150317_000499	[Sparnasman] Physical Non-Elemen Strike
SKILL_20150317_000500	[Sparnasman] Physical Non-Elemen Magic
SKILL_20150317_000501	[Tomb Maiden] Magic Non-Elemen Magic
SKILL_20150317_000502	[Tomb Maiden] Physical Non-Elemen Strike
SKILL_20150317_000503	[Kubas] Physical Non-Elemen Magic
SKILL_20150317_000504	[Kubas] Physical Elemen Lightning Magic
SKILL_20150317_000505	[Kubas] Physical Elemen Ice Magic
SKILL_20150317_000506	[Kubas] Physical Elemen Fire Magic
SKILL_20150317_000507	[Grinender] Physical Elemen Fire Strike
SKILL_20150317_000508	[Grinender] Physical Elemen Fire Pierce
SKILL_20150317_000509	[Grinender] Physical Elemen Fire Magic
SKILL_20150317_000510	[Grinender] Magic Elemen Fire Magic
SKILL_20150317_000511	[Pyroego] Physical Elemen Fire Strike
SKILL_20150317_000512	[Pyroego] Magic Elemen Fire Magic
SKILL_20150317_000513	[Lithorex] Magic Elemen Poison Magic
SKILL_20150317_000514	[Lithorex] Magic Non-Elemen Magic
SKILL_20150317_000515	[Molich] Physical Non-Elemen Strike
SKILL_20150317_000516	[Link Roller] Magic Elemen Lightning Magic
SKILL_20150317_000517	[Deadborn] Physical Elemen Dark Strike
SKILL_20150317_000518	[Deadborn] Physical Elemen Dark Slash
SKILL_20150317_000519	[Salamander] Physical Elemen Fire Strike
SKILL_20150317_000520	[Salamander] Physical Elemen Fire Pierce
SKILL_20150317_000521	[Kepachieftain] Physical Non-Elemen Strike
SKILL_20150317_000522	[Kepachieftain] Magic Non-Elemen Strike
SKILL_20150317_000523	[Golem] Physical Elemen Earth Strike
SKILL_20150317_000524	[Dazzled Specter] Magic Elemen Dark Strike
SKILL_20150317_000525	[Specter Monarch] Magic Elemen Dark Magic
SKILL_20150317_000526	[Mirtis] Physical Elemen Dark Slash
SKILL_20150317_000527	[Mirtis] Physical Elemen Dark Magic
SKILL_20150317_000528	[Mirtis] Magic Elemen Dark Magic
SKILL_20150317_000529	[Mirtis] Magic Elemen Dark Slash
SKILL_20150317_000530	[Saltistter] Physical Elemen Ice Strike
SKILL_20150317_000531	[Saltistter] Physical Elemen Ice Magic
SKILL_20150317_000532	[Woodspirit] Physical Non-Elemen Strike
SKILL_20150317_000533	[Woodspirit] Physical Non-Elemen Magic
SKILL_20150317_000534	[Woodspirit] Magic Non-Elemen Magic
SKILL_20150317_000535	[Stone_Whale] Magic Elemen Earth Magic
SKILL_20150317_000536	[Ginklas] Physical Elemen Fire Strike
SKILL_20150317_000537	[Yonazolem] Physical Non-Elemen Strike
SKILL_20150317_000538	[Yonazolem] Magic Non-Elemen Strike
SKILL_20150317_000539	[Tutu] Physical Elemen Poison Strike
SKILL_20150317_000540	[Tutu] Magic Elemen Poison Magic
SKILL_20150317_000541	[Biteregina] Physical Non-Elemen Pierce
SKILL_20150317_000542	[Biteregina] Physical Elemen Poison Slash
SKILL_20150317_000543	[Biteregina] Physical Elemen Poison Magic
SKILL_20150317_000544	[Master Genie] Physical Non-Elemen Strike
SKILL_20150317_000545	[Master Genie] Magic Elemen Ice Magic
SKILL_20150317_000546	[Iltiswort] Physical Non-Elemen Strike
SKILL_20150317_000547	[Iltiswort] Physical Elemen Poison Magic
SKILL_20150317_000548	[Lepus] Physical Non-Elemen Slash
SKILL_20150317_000549	[Mushcaria] Physical Elemen Poison Magic
SKILL_20150317_000550	[Mushcaria] Physical Elemen Poison Strike
SKILL_20150317_000551	[Ellaganos] Physical Non-Elemen Strike
SKILL_20150317_000552	[Dionia] Magic Non-Elemen Magic
SKILL_20150317_000553	[Stone_Whale] Physical Elemen Earth Strike
SKILL_20150317_000554	[Stone_Whale] Physical Elemen Earth Pierce
SKILL_20150317_000555	[Ginklas] Physical Elemen Fire Magic
SKILL_20150317_000556	[Lepus] Magic Non-Elemen Strike
SKILL_20150317_000557	[Giantredwood] Magic Elemen Fire Pierce
SKILL_20150317_000558	[Bebraspion] Physical Non-Elemen Strike
SKILL_20150317_000559	[Bebraspion] Physical Elemen Lightning Strike
SKILL_20150317_000560	[Sparnas] Physical Non-Elemen Strike
SKILL_20150317_000561	[Sparnas] Physical Non-Elemen Pierce
SKILL_20150317_000562	[Sparnas] Physical Elemen Lightning Magic
SKILL_20150317_000563	[Rajatoad] Magic Non-Elemen Magic
SKILL_20150317_000564	[Rajatoad] Physical Elemen Ice Strike
SKILL_20150317_000565	[Chafer] Physical Elemen Poison Slash
SKILL_20150317_000566	[Chafer] Physical Elemen Poison Pierce
SKILL_20150317_000567	[Chafer] Physical Elemen Poison Magic
SKILL_20150317_000568	[Throneweaver] Physical Elemen Poison Magic
SKILL_20150317_000569	[Throneweaver] Physical Elemen Poison Strike
SKILL_20150317_000570	[Throneweaver] Magic Elemen Poison Magic
SKILL_20150317_000571	[Mineloader] Physical Elemen Lightning Strike
SKILL_20150317_000572	[Shadowgaoler] Physical Elemen Dark Slash
SKILL_20150317_000573	[Shadowgaoler] Magic Elemen Dark Magic
SKILL_20150317_000574	[Shadowgaoler] Physical Elemen Dark Magic
SKILL_20150317_000575	[Giantredwood] Physical Non-Elemen Strike
SKILL_20150317_000576	[Giantredwood] Physical Elemen Fire Strike
SKILL_20150317_000577	[Rexipher] Physical Elemen Dark Strike
SKILL_20150317_000578	[Rocktortuga] Physical Elemen Earth Strike
SKILL_20150317_000579	[Luropus] Physical Non-Elemen Pierce
SKILL_20150317_000580	[Necroventer] Magic Elemen Dark Strike
SKILL_20150317_000581	[Necroventer] Magic Elemen Dark Magic
SKILL_20150317_000582	[Helgasercle] Magic Elemen Dark Slash
SKILL_20150317_000583	[Helgasercle] Physical Elemen Dark Slash
SKILL_20150317_000584	[Helgasercle] Magic Elemen Dark Magic
SKILL_20150317_000585	[Luropus] Physical Non-Elemen Strike
SKILL_20150317_000586	[Luropus] Magic Non-Elemen Magic
SKILL_20150317_000587	[King Liverwort] Physical Elemen Poison Strike
SKILL_20150317_000588	[Archon] Physical Elemen Fire Strike
SKILL_20150317_000589	[Yekub] Physical Elemen Dark Strike
SKILL_20150317_000590	[Yekub] Magic Elemen Dark Strike
SKILL_20150317_000591	[Yekub] Magic Non-Elemen Magic
SKILL_20150317_000592	[Carapace] Physical Elemen Ice Strike
SKILL_20150317_000593	[Carapace] Physical Elemen Ice Slash
SKILL_20150317_000594	[Werewolf] Physical Non-Elemen Slash
SKILL_20150317_000595	[Werewolf] Physical Non-Elemen Strike
SKILL_20150317_000596	[Werewolf] Physical Elemen Dark Magic
SKILL_20150317_000597	[Werewolf] Physical Elemen Dark Slash
SKILL_20150317_000598	[Archon] Magic Non-Elemen Magic
SKILL_20150317_000599	[Ellaganos] Physical Non-Elemen Pierce
SKILL_20150317_000600	[Ellaganos] Physical Elemen Dark Magic
SKILL_20150317_000601	[Cyclops] Physical Elemen Dark Strike
SKILL_20150317_000602	[Cyclops] Magic Elemen Dark Magic
SKILL_20150317_000603	[Rajapearl] Physical Non-Elemen Slash
SKILL_20150317_000604	[Rajapearl] Physical Elemen Ice Magic
SKILL_20150317_000605	[Honeypin] Physical Elemen Poison Strike
SKILL_20150317_000606	[Honeypin] Physical Elemen Poison Magic
SKILL_20150317_000607	[Kepachieftain] Magic Non-Elemen Magic
SKILL_20150317_000608	[Netherbovine] Physical Elemen Dark Pierce
SKILL_20150317_000609	[Netherbovine] Physical Elemen Dark Magic
SKILL_20150317_000610	[Netherbovine] Physical Elemen Dark Strike
SKILL_20150317_000611	[Achat] Physical Non-Elemen Strike
SKILL_20150317_000612	[Rytaswort] Physical Elemen Poison Strike
SKILL_20150317_000613	[Rytaswort] Physical Elemen Poison Magic
SKILL_20150317_000614	[Rytaswort] Magic Elemen Poison Magic
SKILL_20150317_000615	[Rytaswort] Magic Non-Elemen Magic
SKILL_20150317_000616	[Lepus] Physical Non-Elemen Strike
SKILL_20150317_000617	[Rexipher] Magic Elemen Dark Magic
SKILL_20150317_000618	[Corrupted] Magic Elemen Dark Magic
SKILL_20150317_000619	[Corrupted] Magic Elemen Dark Strike
SKILL_20150317_000620	[Mushcaria] Magic Elemen Poison Magic
SKILL_20150317_000621	[Rocktortuga] Magic Elemen Earth Magic
SKILL_20150317_000622	[Chafer] Magic Elemen Poison Magic
SKILL_20150317_000623	[Vubbe Fighter] Physical Elemen Earth Slash
SKILL_20150317_000624	[Vubbe Fighter] Physical Elemen Earth Strike
SKILL_20150317_000625	[Dazzled Specter] Magic Elemen Dark Magic
SKILL_20150317_000626	[Mushwort] Physical Non-Elemen Strike
SKILL_20150317_000627	[Mushwort] Physical Non-Elemen Magic
SKILL_20150317_000628	[Mushwort] Magic Non-Elemen Magic
SKILL_20150317_000629	[Mushwort] Magic Elemen Poison Magic
SKILL_20150317_000630	[Naktis] Magic Non-Elemen Strike
SKILL_20150317_000631	[Draperiun] Physical Non-Elemen Pierce
SKILL_20150317_000632	[Draperiun] Physical Non-Elemen Magic
SKILL_20150317_000633	[Draperiun] Magic Elemen Dark Magic
SKILL_20150317_000634	[Sparnas Horn] Physical Non-Elemen Strike
SKILL_20150317_000635	[Sparnas Horn] Physical Non-Elemen Pierce
SKILL_20150317_000636	[Sparnas Horn] Physical Elemen Lightning Magic
SKILL_20150317_000637	[Magburk] Physical Elemen Fire Strike
SKILL_20150317_000638	[Gaigalas] Physical Non-Elemen Strike
SKILL_20150317_000639	[Gaigalas] Physical Elemen Fire Magic
SKILL_20150317_000640	[Ironbaum] Physical Non-Elemen Strike
SKILL_20150317_000641	[Ironbaum] Physical Elemen Fire Strike
SKILL_20150317_000642	[Ironbaum] Physical Elemen Fire Magic
SKILL_20150317_000643	[Ironbaum] Magic Non-Elemen Magic
SKILL_20150317_000644	[Carnivore] Physical Elemen Poison Strike
SKILL_20150317_000645	[Carnivore] Physical Elemen Poison Magic
SKILL_20150317_000646	[Carnivore] Physical Elemen Poison Pierce
SKILL_20150317_000647	[Carnivore] Magic Elemen Poison Magic
SKILL_20150317_000648	[Mineloader] Physical Elemen Lightning Magic
SKILL_20150317_000649	[Cactusvel] Physical Elemen Poison Strike
SKILL_20150317_000650	[Cactusvel] Physical Non-Elemen Strike
SKILL_20150317_000651	[Cactusvel] Physical Non-Elemen Magic
SKILL_20150317_000652	[Tomblord] Physical Non-Elemen Magic
SKILL_20150317_000653	[Ravinepede] Physical Elemen Poison Strike
SKILL_20150317_000654	[Ravinepede] Magic Non-Elemen Magic
SKILL_20150317_000655	[Kirmelich] Physical Non-Elemen Strike
SKILL_20150317_000656	[Kirmelich] Physical Non-Elemen Pierce
SKILL_20150317_000657	[Naktis] Magic Non-Elemen Magic
SKILL_20150317_000658	[Devilglove] Physical Non-Elemen Strike
SKILL_20150317_000659	[Devilglove] Magic Non-Elemen Strike
SKILL_20150317_000660	[Kelberos] Physical Non-Elemen Strike
SKILL_20150317_000661	[Kelberos] Physical Non-Elemen Magic
SKILL_20150317_000662	[Minotaurs] Physical Elemen Fire Strike
SKILL_20150317_000663	[Minotaurs] Magic Elemen Fire Magic
SKILL_20150317_000664	[Minotaurs] Physical Elemen Fire Magic
SKILL_20150317_000665	[Chapparition] Physical Elemen Dark Slash
SKILL_20150317_000666	[Chapparition] Magic Elemen Dark Magic
SKILL_20150317_000667	[Scorpio] Physical Non-Elemen Slash
SKILL_20150317_000668	[Scorpio] Physical Non-Elemen Pierce
SKILL_20150317_000669	[Moa] Physical Non-Elemen Pierce
SKILL_20150317_000670	[Moa] Physical Non-Elemen Strike
SKILL_20150317_000671	[Moa] Physical Non-Elemen Slash
SKILL_20150317_000672	[Scorpio] Physical Elemen Poison Magic
SKILL_20150317_000673	[Bramble] Magic Non-Elemen Magic
SKILL_20150317_000674	[Bramble] Magic Elemen Dark Magic
SKILL_20150317_000675	[Glass_Mole] Physical Non-Elemen Strike
SKILL_20150317_000676	[Glass_Mole] Physical Non-Elemen Pierce
SKILL_20150317_000677	[Denoptic] Magic Non-Elemen Magic
SKILL_20150317_000678	[Denoptic] Magic Non-Elemen Strike
SKILL_20150317_000679	[Deathweaver] Physical Non-Elemen Magic
SKILL_20150317_000680	[Deathweaver] Magic Non-Elemen Magic
SKILL_20150317_000681	[Deathweaver] Physical Non-Elemen Pierce
SKILL_20150317_000682	[Templeshooter] Physical Non-Elemen Pierce
SKILL_20150317_000683	[Templeshooter] Magic Non-Elemen Magic
