SKILL_20150317_000001	Attack
SKILL_20150317_000400	[Red Luxor money] physical, blow, fire attribute a single attack
SKILL_20150317_000401	[Beaterosu] physical, blow, poison attribute a single attack
SKILL_20150317_000402	[Mentiwood] physical, tung, brain attribute a single attack
SKILL_20150317_000403	[Mentiwood] physical, tung, brain attribute both hands once of attack
SKILL_20150317_000404	[Egnome] Magic, Magic, and twice in the brains of property attack
SKILL_20150317_000405	[Egnome] Magic, Magic, brain attribute forward lightning attack
SKILL_20150317_000406	[Beetow] physical, tung, brain attribute a single attack
SKILL_20150317_000407	[Beetow] physical, tung, brain property of
SKILL_20150317_000408	[Pondel] physical, and sword, darkness attribute a single attack
SKILL_20150317_000409	[Pondel] physical, and sword, darkness attribute three times attack
SKILL_20150317_000410	[Carcashu] physical, blow, poison attribute a single attack
SKILL_20150317_000411	[Carcashu] physical, blow, poison attribute 4 times attack
SKILL_20150317_000412	[Black Mize] physical, blow, poison attribute
SKILL_20150317_000413	[Firent] physical, earth attribute, Cherigi single attack
SKILL_20150317_000414	[Firent]
SKILL_20150317_000415	[Spector Monarch]
SKILL_20150317_000416	[Golem] continuous attack, right
SKILL_20150317_000417	[Golem] continuous attack, left
SKILL_20150317_000418	[Golem] Light Smash
SKILL_20150317_000419	[Golem] Smash
SKILL_20150317_000420	[Golem] roar
SKILL_20150317_000421	[Pirent] Use Transpose buff
SKILL_20150317_000422	[Valley Ziegler] physical, and sword, poison attribute a single attack
SKILL_20150317_000423	[Richen large ROPS] physical, tung, poison attribute a single attack
SKILL_20150317_000424	[Dumas] physical, tung, poison attribute once of the attack
SKILL_20150317_000425	[Tiken] physical, stinging, darkness attribute a single attack
SKILL_20150317_000426	[Tsuken] physical, blow, poison attribute a single attack
SKILL_20150317_000427	[Shaururemu warrior] physical, and sword, poison attribute a single attack
SKILL_20150317_000428	[Shaw le Rem lagoon] physical, blow, poison attribute a single attack
SKILL_20150317_000429	[Shaw le Rem Sherman] physical, blow, poison attribute a single attack
SKILL_20150317_000430	[Mini times] physical, blow, water attribute a single attack
SKILL_20150317_000431	[Black Newt] physical, blow, poison attribute a single attack
SKILL_20150317_000432	[Infro Hoglan] physical, blow, poison attribute a single attack
SKILL_20150317_000433	[Collie stamp] physical, blow, brain attribute a single attack
SKILL_20150317_000434	[Rafusefu] physical, and sword, poison attribute a single attack
SKILL_20150317_000435	[Brad infrastructure] physical, blow, poison attribute a single attack
SKILL_20150317_000436	[Leaves Bug] once physical, earth attribute, Choi preprocessor
SKILL_20150317_000437	[One Min] once physical, earth attribute, blow
SKILL_20150317_000438	[Modify Komi] once physical, water attribute, stab wounds
SKILL_20150317_000439	[Gray Yukopus] once magic, water attribute, blow
SKILL_20150317_000440	[Gray Pokubu]
SKILL_20150317_000441	[Red Vubbe shooter] long distance refers, fire attribute a single attack
SKILL_20150317_000442	[Red] Fisherman once, physical, blow, fire attribute
SKILL_20150317_000443	[Aggressor] Magic, buff, word Guresobafusukiru
SKILL_20150317_000444	[Simorph] physical, earth attribute, blow
SKILL_20150317_000445	[Doki] physical, blow, fire attribute a single attack
SKILL_20150317_000446	[Yonoum] Magic, Magic, brain attribute a single attack
SKILL_20150317_000447	[Pound] physical, long distance, darkness attribute a single attack
SKILL_20150317_000448	[Pendin Meyer]
SKILL_20150317_000449	[Brown Zigri] physical, and sword, earth attribute a single attack
SKILL_20150317_000450	[Brown Zigri] physical, tung, twice attack on the ground attribute
SKILL_20150317_000451	[Black or so] physical, and sword, darkness attribute a single attack
SKILL_20150317_000452	[Black or so] physical, and sword, darkness attribute to twice attack
SKILL_20150317_000453	[Black Wood Goblin] physical, blow, darkness attribute a single attack
SKILL_20150317_000454	[Woo Te dregs] physical, stinging, earth attribute a single attack
SKILL_20150317_000455	[Woo Te dregs] physical, stinging, twice attack on the ground attribute
SKILL_20150317_000456	[Red Gris] physical, blow, fire attribute a single attack
SKILL_20150317_000457	[Red Gris] physical, blow, twice to fire attribute attack
SKILL_20150317_000458	[Red old Kepa] physical, blow, fire attribute a single attack
SKILL_20150317_000459	[Black Rafflesia] long distance, magic, darkness attribute long distance shelling
SKILL_20150317_000460	[Black Rafflesia] physical, magic, darkness attribute a single attack
SKILL_20150317_000461	[Red Infro Rockor] physical, hit, fire attribute one attack
SKILL_20150317_000462	[Red Infro Rocktor] - Magic, Incrase chance of block Buff
SKILL_20150317_000463	[Green Erurumu] physical, blow, poison attribute a single attack
SKILL_20150317_000464	[Green Pokubon] physical, stinging, poison attribute a single attack
SKILL_20150317_000465	[Green Pokubon] physical, stinging, brain attribute a single attack
SKILL_20150317_000466	[Vubbe chaser] physical, stinging, twice in darkness attribute attack
SKILL_20150317_000467	[Vubbe chaser] physical, stinging, darkness attribute, 5 times attack
SKILL_20150317_000468	[Shaman Doll] physical, stinging, darkness attribute a single attack
SKILL_20150317_000469	[Green Drake] physical, blow, poison attribute a single attack
SKILL_20150317_000470	[Green Drake] magic, magic, poison attribute a single attack
SKILL_20150317_000471	[Black Drake] physical, blow, darkness attribute a single attack
SKILL_20150317_000472	[Black Drake] magic, magic, darkness attribute a single attack
SKILL_20150317_000473	[Vubbe warrior] physical, and sword, darkness attribute a single attack
SKILL_20150317_000474	[Blue Puragi] of physical, Cherigi, water attribute a single attack
SKILL_20150317_000475	[Red Vubbe predator] physical, stinging, fire attribute a single attack
SKILL_20150317_000476	[Black Bigguguri ·] physical, blow, darkness attribute a single attack
SKILL_20150317_000477	[Black Bigguguri ·] Magic, magic, darkness attribute a single attack
SKILL_20150317_000478	[All Black Death's] physical, stinging, darkness attribute a single attack
SKILL_20150317_000479	[Bull of RAM] physical, blow, earth attribute a single attack
SKILL_20150317_000480	[Matsum] magic, blow, fire attribute. Fireball summons.
SKILL_20150317_000481	[Ponderu] physical, and sword, twice in darkness attribute attack
SKILL_20150317_000482	[Dionia The physical non-attribute damage
SKILL_20150317_000483	[Dionia] Magic poison attribute damage
SKILL_20150317_000484	[Bearkaras] physical soil attribute damage
SKILL_20150317_000485	Sword [Bearkaras] physical location attribute
SKILL_20150317_000486	[Word Pome Nation] physical non-attribute damage
SKILL_20150317_000487	[Word Pome Nation] Magic no magical
SKILL_20150317_000488	[Spector of dazzling] physical darkness magical
SKILL_20150317_000489	[Rikausu] physical non-attribute damage
SKILL_20150317_000490	[Rikausu] physical darkness attribute damage
SKILL_20150317_000491	[Bramble] physical non-attribute damage
SKILL_20150317_000492	[Bramble sting of physical non-attribute
SKILL_20150317_000493	[Molich] physical darkness attribute damage
SKILL_20150317_000494	[Molich] Magic darkness magical
SKILL_20150317_000495	[Three choir] physical non-attribute damage
SKILL_20150317_000496	[Three choir] physical fire attribute damage
SKILL_20150317_000497	[Three choir] Magic Fire magical
SKILL_20150317_000498	[Rikausu] Magic arm magical
SKILL_20150317_000499	[Sparnasman] physical non-attribute damage
SKILL_20150317_000500	[Sparnasman] physical non-magical
SKILL_20150317_000501	[Tomb Maiden] Magic no magical
SKILL_20150317_000502	[Tomb Maiden] physical non-attribute damage
SKILL_20150317_000503	[Kubas] physical non-magical
SKILL_20150317_000504	[Kubas] physical electrical magical
SKILL_20150317_000505	[Kubas] physical thing can attribute magic
SKILL_20150317_000506	[Kubas] physical fire magical
SKILL_20150317_000507	[Grinender] physical fire attribute damage
SKILL_20150317_000508	[Grinender] sting of physical fire attribute
SKILL_20150317_000509	[Grinender] physical fire magical
SKILL_20150317_000510	[Grinender] Magic Fire magical
SKILL_20150317_000511	[Pyroego] physical fire attribute damage
SKILL_20150317_000512	[Pyroego] Magic Fire magical
SKILL_20150317_000513	[Lithorex] magic poison magical
SKILL_20150317_000514	[Lithorex] Magic no magical
SKILL_20150317_000515	[Molich] physical non-attribute damage
SKILL_20150317_000516	[Link roller] Magic electrical magical
SKILL_20150317_000517	[Dead this] physical darkness attribute damage
SKILL_20150317_000518	Sword [dead this] physical darkness attribute
SKILL_20150317_000519	[Salamander] physical fire attribute damage
SKILL_20150317_000520	[Salamander] sting of physical fire attribute
SKILL_20150317_000521	[Kepa Chieftain] physical non-attribute damage
SKILL_20150317_000522	[Kepa Chieftain] Magic non-attribute damage
SKILL_20150317_000523	[Golem] physical soil attribute damage
SKILL_20150317_000524	[Spector of dazzling] Magic arm attribute damage
SKILL_20150317_000525	[Spector monarch] Magic arm magical
SKILL_20150317_000526	Sword [Mirtis] physical darkness attribute
SKILL_20150317_000527	[Mirtis] physical darkness magical
SKILL_20150317_000528	[Mirtis] magic arm magical
SKILL_20150317_000529	Sword [Mirtis] Magic darkness attribute
SKILL_20150317_000530	[Saltistter physical water attribute damage
SKILL_20150317_000531	[Saltistter physical thing can attribute magic
SKILL_20150317_000532	[Woodspirit] physical non-attribute damage
SKILL_20150317_000533	[Woodspirit] physical non-magical
SKILL_20150317_000534	[Woodspirit] Magic no magical
SKILL_20150317_000535	[Stone Whale] Magic soil attribute magic
SKILL_20150317_000536	[Ginklas physical fire attribute damage
SKILL_20150317_000537	[Yonazolem] physical non-attribute damage
SKILL_20150317_000538	[Yonazolem] Magic non-attribute damage
SKILL_20150317_000539	[Tutu] physical poison attribute damage
SKILL_20150317_000540	[Tutu] Magic poison magical
SKILL_20150317_000541	[BiteRegina] sting of physical non-attribute
SKILL_20150317_000542	I cut [BiteRegina] physical poison attribute
SKILL_20150317_000543	[BiteRegina] physical poison magical
SKILL_20150317_000544	[Master Genie] physical non-attribute damage
SKILL_20150317_000545	[Master Genie] Magic of water attribute magic
SKILL_20150317_000546	[Iltiswort] physical non-attribute damage
SKILL_20150317_000547	[Iltiswort] physical poison magical
SKILL_20150317_000548	[Lepus] physical non-attribute
SKILL_20150317_000549	[Mushcaria] physical poison magical
SKILL_20150317_000550	[Mushcaria] physical poison attribute damage
SKILL_20150317_000551	[Elaganos] physical non-attribute damage
SKILL_20150317_000552	[Dionia] Magic no magical
SKILL_20150317_000553	[Stone Whale] physical soil attribute damage
SKILL_20150317_000554	[Stone Whale] sting of physical location attribute
SKILL_20150317_000555	[Ginklas physical fire magical
SKILL_20150317_000556	[Lepus] Magic non-attribute damage
SKILL_20150317_000557	Sting of [Giant Redwood] Magic Fire attribute
SKILL_20150317_000558	[Bebraspionn] physical non-attribute damage
SKILL_20150317_000559	[Bebraspionn] physical electrical attribute damage
SKILL_20150317_000560	[Sparnas] physical non-attribute damage
SKILL_20150317_000561	[Sparnas] sting of physical non-attribute
SKILL_20150317_000562	[Sparnas] physical electrical magical
SKILL_20150317_000563	[Rajatoad] Magic no magical
SKILL_20150317_000564	[Rajatoad] physical water attribute damage
SKILL_20150317_000565	I cut [Chai fur] physical poison attribute
SKILL_20150317_000566	[Chai fur] sting of physical poison attribute
SKILL_20150317_000567	[Chai fur] physical poison magical
SKILL_20150317_000568	[Throneweaver] physical poison magical
SKILL_20150317_000569	[Throneweaver] physical poison attribute damage
SKILL_20150317_000570	[Throneweaver] magic poison magical
SKILL_20150317_000571	[Mineloader] physical electrical attribute damage
SKILL_20150317_000572	Sword [ShadowGaoler] physical darkness attribute
SKILL_20150317_000573	[ShadowGaoler] Magic arm magical
SKILL_20150317_000574	[ShadowGaoler] physical darkness magical
SKILL_20150317_000575	[Giant Redwood] physical non-attribute damage
SKILL_20150317_000576	[Giant Redwood] physical fire attribute damage
SKILL_20150317_000577	[Rexipher] physical darkness attribute damage
SKILL_20150317_000578	[Rocktortuga] physical soil attribute damage
SKILL_20150317_000579	Stab wound of the Root Foods] physical non-attribute
SKILL_20150317_000580	[Necroventer] Magic arm attribute damage
SKILL_20150317_000581	[Necroventer] Magic arm magical
SKILL_20150317_000582	[Helgasercle] and sword magic darkness attribute
SKILL_20150317_000583	[Helgasercle] was cut physical darkness attribute
SKILL_20150317_000584	[Helgasercle] Magic arm magical
SKILL_20150317_000585	[Lutopus] physical non-attribute damage
SKILL_20150317_000586	[Lutopus] Magic no magical
SKILL_20150317_000587	[King Liverwort] physical poison attribute damage
SKILL_20150317_000588	[Air conditioner] physical fire attribute damage
SKILL_20150317_000589	[Yekub] physical darkness attribute damage
SKILL_20150317_000590	[Yekub] Magic arm attribute damage
SKILL_20150317_000591	[Yekub] Magic no magical
SKILL_20150317_000592	[Character] face physical water attribute damage
SKILL_20150317_000593	The sword [Character Face The physical thing you can attribute
SKILL_20150317_000594	Sword [Werewolf] physical non-attribute
SKILL_20150317_000595	[Werewolf] physical non-attribute damage
SKILL_20150317_000596	[Werewolf] physical darkness magical
SKILL_20150317_000597	Sword [Werewolf] physical darkness attribute
SKILL_20150317_000598	[Air conditioner] Magic no magical
SKILL_20150317_000599	[Elaganos] sting of physical non-attribute
SKILL_20150317_000600	[Elaganos] physical darkness magical
